link,price,rooms,area_m2,land_area_sot,floor,has_document,address,avtodayanacaq,balkon,duzelme,esyali,hovuz,internet,isiq,kabel_tv,kombi,kondisioner,lift,merkezi_qizdirici_sistem,metbex_mebeli,pvc_pencere,qaz,su,telefon,temirli,temirsiz
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-hezi-aslanov-metrosu-xetai-rayonu-gence-prosbekti-xetai-park-yasayis-kompleksi-1,317000,3,90,,1,Yes,"Bakı, Xətai, metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-11-nomreli-mektebin-yaxinliginda-1,94000,2,54,,2,Yes,Xırdalan,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-77-nomreli-marsrutun-son-dayanacagi,198000,2,85,,3,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-sabuncu-rayonu-bakixanov-qes-bakixanov-qesebesi-11,271700,4,143,,2,No,"Bakı, Sabunçu, Bakıxanov qəs.",No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2214,82000,2,57,,5,No,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-5-otaqli-bag-evi-abseron-rayonu-novxani-novxani-205,164000,5,,12,1,Yes,"Bakı, Abşeron, Novxanı",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kucesi-721,10000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-eliaga-vahid-kkucesi,10000,2,50,,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-11-nomreli-mektebin-yaxinliginda,112000,2,68,,2,Yes,Xırdalan,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-aaaf-park-147,58000,1,32,,2,No,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-nizami-rayonu-qara-qarayev-metrosu-8-ci-kilometr-q-qarayev-m-q-qarayev-pr-3,150000,2,50,,5,Yes,"Bakı, Nizami, 8-ci kilometr, metro Qara Qarayev",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-406,28000,2,38,0.4,2,No,Xırdalan,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-288,135000,5,175,1.5,3,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-heyder-eliyev-prospekti-1238,66000,2,53,,1,No,Xırdalan,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-2-ve-9-nomreli-mektebin-yaninda,78000,2,40,,2,Yes,Xırdalan,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-156,140000,6,200,1.5,3,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-xirdalan-seheri-5241,72000,2,53,,2,No,Xırdalan,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-481,87000,4,127,1.2,2,Yes,Xırdalan,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-525,85000,4,115,1.1,2,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-540,91000,4,120,1.2,2,Yes,Xırdalan,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-520,78000,4,120,1.2,2,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-qesebesi-280,138000,5,200,1.2,3,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-561,84000,4,110,1.1,2,Yes,Xırdalan,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-549,85000,4,110,1.1,2,Yes,Xırdalan,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-ehmedli-ehmedli-qes-g-e-sixlinski-kuc-2,126000,2,65,,9,Yes,"Bakı, Xətai, Əhmədli, metro Həzi Aslanov",Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-xirdalan-xirdalan-seheri-548,84000,4,110,1.2,2,Yes,Xırdalan,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-xirdalan-nizami-kucesi-97,85000,2,62,,5,No,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-mehemmedli-mehemmedi-qes-11,125000,3,94,,3,Yes,"Bakı, Abşeron, Məhəmmədli",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xalqlar-dostlugu-metrosu-xetai-ray-mehemmed-hadi-kuc-xalqlar-dostlugu-m-1,225000,3,100,,2,Yes,"Bakı, Xətai, metro Xalqlar dostluğu",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-aaaf-park-236,93000,3,66,,1,No,Xırdalan,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xirdalan-heyder-eliyev-prospekti-27,95000,3,70,,2,Yes,Xırdalan,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-teze-bazarin-yaxinligi-3,135000,3,74,,11,Yes,Xırdalan,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-nizami-ray-elif-haciyev-kuc-qara-qarayev-m,240000,3,90,,17,Yes,"Bakı, Nizami, metro Qara Qarayev",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2693,70000,2,53,,2,No,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sebail-rayonu-badamdar-qes-sebail-rayonu-badamdar-4,168000,2,55,,5,Yes,"Bakı, Səbail, Badamdar qəs.",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-sebail-rayonu-badamdar-2,180000,2,55,,13,Yes,"Bakı, Səbail, Badamdar qəs., metro Elmlər akademiyası",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-nizami-metrosu-yasamal-rayonu-izmir-kucesi-6,230000,2,52,,4,Yes,"Bakı, Yasamal, metro Nizami",Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-sebail-r-abbasqulu-abbaszade-kuc,280000,3,102,,7,Yes,"Bakı, Səbail, Badamdar qəs., metro Elmlər akademiyası",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-yasamal-rayonu-park-yasamal-yasayis-kompleksi-1,198000,3,70,,11,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-sebail-rayonu-elmler-akademiyasi-metrosu-badamdar-qes-sebail-rayonu,245000,4,100,,3,Yes,"Bakı, Səbail, Badamdar qəs., metro Elmlər akademiyası",Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xirdalan-heyder-eliyev-prospekti-28,145000,3,95,,2,Yes,Xırdalan,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-hesen-bey-zerdabi-131,175000,2,48,,1,Yes,"Bakı, Yasamal, metro 20 Yanvar",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-yasamal-rayonu-elmler-akademiyasi-metrosu-yasamal-qes-ismayil-qutqasinli-97-1,265000,2,65.4,,8,Yes,"Bakı, Yasamal, Yasamal qəs., metro Elmlər akademiyası",Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-9-cu-mikrorayon-rayonu-smqayit-seheri-9-cu-mikrorayon,103000,2,70,,7,Yes,"Sumqayıt, 9-cu mikrorayon",No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2137,65000,2,36,,4,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-974,104000,3,75,,3,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qesebesi-2200,70000,2,42,,4,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-bineqedi-rayonu-bineqedi-qes-bineqedi-qesebesi-740,55000,2,70,1.2,1,No,"Bakı, Binəqədi, Binəqədi qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-heyet-evi-villa-yasamal-rayonu-insaatcilar-metrosu-n-hikmet-kuc-1,44000,1,23,1,1,Yes,"Bakı, Yasamal, metro İnşaatçılar",No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-suraxani-rayonu-yeni-gunesli-qes-yeni-gunesli-qesebesi-d-27-61,128000,2,60,,1,Yes,"Bakı, Suraxanı, Yeni Günəşli qəs.",No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-sumqayit-seheri-sulh-kucesi-bagca-seher-y-k-2,50000,2,75,,9,Yes,"Sumqayıt, Sumqayıt Bulvarı",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-kohne-tikili-sebail-rayonu-badamdar-qes-tofiq-memmedov-3,225000,4,100,,3,Yes,"Bakı, Səbail, Badamdar qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-14-otaqli-heyet-evi-villa-abseron-rayonu-mehdiabad-h-z-tagiyev-kucesi-3,215000,14,400,5,3,Yes,"Bakı, Abşeron, Mehdiabad",No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes
https://arenda.az/satilir-2-otaqli-heyet-evi-villa-xirdalan-h-eliyev-prospekti-17,32500,2,43,0.43,1,No,Xırdalan,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xetai-rayonu-xetai-metrosu-ag-seher-necefqulu-refiyev-kucesi-25-2,527000,3,127.4,,11,No,"Bakı, Xətai, Ağ şəhər, metro Xətai",Yes,Yes,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yeni-yasamal-qes-esed-ehmedov-kucesi-330,199000,2,85,,2,Yes,"Bakı, Yasamal, Yeni Yasamal qəs., metro İnşaatçılar",No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-2676,88000,2,80,,8,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-8-noyabr-metrosu-merdanov-qardaslari-2,245000,2,65,,15,Yes,"Bakı, Nəsimi, metro 8 Noyabr",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-istiqlaliyyeti,115000,3,70,,3,Yes,"Bakı, Abşeron, Masazır",No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xetai-rayonu-sarayevo-kucesi-2,215000,3,85,,6,Yes,"Bakı, Xətai",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1949,38000,3,80,1.2,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-nizami-nerimanov-kucesi-1,215000,2,68,,17,No,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-1-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-70,30000,1,45,1,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-xezer-rayonu-bine-qes-bine-qesebesi-1948,58000,3,90,1.5,1,No,"Bakı, Xəzər, Binə qəs.",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-nerimanov-rayonu-neriman-nerimanov-metrosu-i-hesenoglu,472000,4,340,,10,Yes,"Bakı, Nərimanov, metro Nəriman Nərimanov",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-abseron-rayonu-masazir-masazir-qes-yeni-baki-y-k-yani-i-qayibov-kuc-8,78000,2,52,,4,No,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-kohne-tikili-xirdalan-qezenfer-musabeyov-kuc-38,88000,3,60,,4,Yes,Xırdalan,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-xirdalan-heyder-eliyev-pr-146,151000,3,76,,10,No,Xırdalan,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-bag-evi-xezer-rayonu-zire-zire-baglari-3,53000,2,,2.7,1,Yes,"Bakı, Xəzər, Zirə",No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-rustem-rustemov-106,310000,3,120,,2,No,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-nizami-rayonu-neftciler-metrosu-rustem-rustemov-105,255000,3,87,,3,No,"Bakı, Nizami, metro Neftçilər",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-sumqayit-bulvari-rayonu-mirvari-city-mtk,85000,2,93,,4,Yes,"Sumqayıt, Sumqayıt Bulvarı",Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes
https://arenda.az/satilir-5-otaqli-heyet-evi-villa-suraxani-rayonu-qaracuxur-qes-qaracuxur-erazisinde-masallah-marketin-yaninda,123000,5,116,1.5,2,Yes,"Bakı, Suraxanı, Qaraçuxur qəs.",No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No
https://arenda.az/satilir-3-otaqli-heyet-evi-villa-abseron-rayonu-masazir-salatin-esqerova,105000,3,62,1.1,1,Yes,"Bakı, Abşeron, Masazır",Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-bineqedi-rayonu-azadliq-metrosu-8-ci-mikrorayon-ecemi-naxcivani-kucesi-9,245000,2,70,,19,No,"Bakı, Binəqədi, 8-ci mikrorayon, metro Azadlıq",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-serifzade-174-a,380000,3,123,,7,Yes,"Bakı, Yasamal, metro İnşaatçılar",Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nerimanov-rayonu-koroglu-metrosu-ziya-bunyadov-prospekti-koroglu-metrosu-1,238000,2,59,,9,No,"Bakı, Nərimanov, metro Koroğlu",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-6-otaqli-heyet-evi-villa-abseron-rayonu-masazir-masazir-dairesi-2,139000,6,250,3,3,Yes,"Bakı, Abşeron, Masazır",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-1-otaqli-yeni-tikili-xirdalan-h-aslanov-kucesi,43500,1,55,,15,Yes,Xırdalan,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-5-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-xetai-ray-kohne-gunesli-general-mehmandarov-kuc,235000,5,110,,9,Yes,"Bakı, Xətai, Köhnə Günəşli qəs.",Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-kohne-gunesli-qes-xetai-ray-kohne-gunesii-qes-inqilab-ismayilov-kuc,105000,2,50,,4,Yes,"Bakı, Xətai, Köhnə Günəşli qəs.",No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-heyet-evi-villa-qebele-qebele-6,205000,4,156,3,2,No,Qəbələ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-5-otaqli-kohne-tikili-xetai-rayonu-ehmedli-metrosu-ehmedli-ehmedli-qesebesi-2,199500,5,120,,1,Yes,"Bakı, Xətai, Əhmədli, metro Əhmədli",No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-serifzade-110,184000,2,51,,5,Yes,"Bakı, Yasamal, metro İnşaatçılar",Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-insaatcilar-metrosu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-zefir-mall-un-arxasinda-1,89615,3,97,,2,Yes,"Bakı, Yasamal, Yasamal qəs., metro İnşaatçılar",Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-2-otaqli-yeni-tikili-nesimi-rayonu-genclik-metrosu-nesibbey-yusifbeyli-kucesi-2,215000,2,53,,4,Yes,"Bakı, Nəsimi, metro Gənclik",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-20-yanvar-metrosu-baki-moskva-prospekti,260000,3,111,,10,Yes,"Bakı, Yasamal, metro 20 Yanvar",No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-4-otaqli-bag-evi-xezer-rayonu-merdekan-merdekan-543,245000,4,,8.5,2,Yes,"Bakı, Xəzər, Mərdəkan",No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-abseron-rayonu-masazir-qurtulus-93-205,123000,3,120,,5,Yes,"Bakı, Abşeron, Masazır",No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
https://arenda.az/satilir-2-otaqli-kohne-tikili-xetai-rayonu-hezi-aslanov-metrosu-kohne-gunesli-qes-neapol-dairesine-yaxin,126000,2,60,,9,Yes,"Bakı, Xətai, Köhnə Günəşli qəs., metro Həzi Aslanov",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
https://arenda.az/satilir-3-otaqli-yeni-tikili-yasamal-rayonu-yasamal-qes-yasamal-rayonu-musteqillik-kucesi-21,52200,3,53,,2,Yes,"Bakı, Yasamal, Yasamal qəs.",Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
https://arenda.az/satilir-4-otaqli-yeni-tikili-nizami-rayonu-qara-qarayev-metrosu-sirin-mirzeyev-23,312000,4,110,,6,Yes,"Bakı, Nizami, metro Qara Qarayev",Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No
